Timestamp,ID,has_fault_type,temperature,light
'2004-03-05T13:19:30',19,0,25.79,274.773
'2004-03-05T13:20:00',19,0,25.75,255.147
'2004-03-05T13:20:30',19,0,25.7214,235.52
'2004-03-05T13:21:00',19,0,25.74,250.24
'2004-03-05T13:21:30',19,0,25.7508,264.96
'2004-03-05T13:22:00',19,0,25.74,264.96
'2004-03-05T13:22:30',19,0,25.7214,264.96
'2004-03-05T13:23:00',19,0,25.7704,235.52
'2004-03-05T13:23:30',19,0,25.73,250.24
'2004-03-05T13:24:00',19,0,25.69,264.96
'2004-03-05T13:24:30',19,0,25.643,279.68
'2004-03-05T13:25:00',19,0,25.64,316.48
'2004-03-05T13:25:30',19,0,25.643,353.28
'2004-03-05T13:26:00',19,0,25.6528,309.12
'2004-03-05T13:26:30',19,0,25.741,353.28
'2004-03-05T13:27:00',19,0,25.7508,353.28
'2004-03-05T13:27:30',19,0,25.72,353.28
'2004-03-05T13:28:00',19,0,25.692,353.28
'2004-03-05T13:28:30',19,0,25.68,348.373
'2004-03-05T13:29:00',19,0,25.67,343.467
'2004-03-05T13:29:30',19,0,25.6626,338.56
'2004-03-05T13:30:00',19,0,25.68,338.56
'2004-03-05T13:30:30',19,0,25.69,338.56
'2004-03-05T13:31:00',19,0,25.71,338.56
'2004-03-05T13:31:30',19,0,25.73,338.56
'2004-03-05T13:32:00',19,0,25.741,338.56
'2004-03-05T13:32:30',19,0,25.76,338.56
'2004-03-05T13:33:00',19,0,25.77,338.56
'2004-03-05T13:33:30',19,0,25.79,338.56
'2004-03-05T13:34:00',19,0,25.8,338.56
'2004-03-05T13:34:30',19,0,25.8194,338.56
'2004-03-05T13:35:00',19,0,25.8194,338.56
'2004-03-05T13:35:30',19,0,25.8292,338.56
'2004-03-05T13:36:00',19,0,25.82,338.56
'2004-03-05T13:36:30',19,0,25.8194,338.56
'2004-03-05T13:37:00',19,0,25.81,338.56
'2004-03-05T13:37:30',19,0,25.79,338.56
'2004-03-05T13:38:00',19,0,25.78,338.56
'2004-03-05T13:38:30',19,0,25.77,338.56
'2004-03-05T13:39:00',19,0,25.75,338.56
'2004-03-05T13:39:30',19,0,25.74,338.56
'2004-03-05T13:40:00',19,0,25.73,338.56
'2004-03-05T13:40:30',19,0,25.71,338.56
'2004-03-05T13:41:00',19,0,25.7018,338.56
'2004-03-05T13:41:30',19,0,25.6332,338.56
'2004-03-05T13:42:00',19,0,25.59,338.56
'2004-03-05T13:42:30',19,0,25.545,338.56
'2004-03-05T13:43:00',19,0,25.496,338.56
'2004-03-05T13:43:30',19,0,25.46,338.56
'2004-03-05T13:44:00',19,0,25.43,338.56
'2004-03-05T13:44:30',19,0,25.39,338.56
'2004-03-05T13:45:00',19,0,25.3588,338.56
'2004-03-05T13:45:30',19,0,25.36,338.56
'2004-03-05T13:46:00',19,0,25.35,338.56
'2004-03-05T13:46:30',19,0,25.35,338.56
'2004-03-05T13:47:00',19,0,25.35,338.56
'2004-03-05T13:47:30',19,0,25.34,338.56
'2004-03-05T13:48:00',19,0,25.3392,338.56
'2004-03-05T13:48:30',19,0,25.3686,338.56
'2004-03-05T13:49:00',19,0,25.349,338.56
'2004-03-05T13:49:30',19,0,25.2412,338.56
'2004-03-05T13:50:00',19,0,25.1824,338.56
'2004-03-05T13:50:30',19,0,25.13,338.56
'2004-03-05T13:51:00',19,0,25.0746,338.56
'2004-03-05T13:51:30',19,0,25.07,338.56
'2004-03-05T13:52:00',19,0,25.07,338.56
'2004-03-05T13:52:30',19,0,25.07,338.56
'2004-03-05T13:53:00',19,0,25.07,338.56
'2004-03-05T13:53:30',19,0,25.07,338.56
'2004-03-05T13:54:00',19,0,25.0648,338.56
'2004-03-05T13:54:30',19,0,25.0942,338.56
'2004-03-05T13:55:00',19,0,25.1,341.504
'2004-03-05T13:55:30',19,0,25.1,344.448
'2004-03-05T13:56:00',19,0,25.1,347.392
'2004-03-05T13:56:30',19,0,25.1,350.336
'2004-03-05T13:57:00',19,0,25.104,353.28
'2004-03-05T13:57:30',19,0,25.104,353.28
'2004-03-05T13:58:00',19,0,25.0942,353.28
'2004-03-05T13:58:30',19,0,25.09,353.28
'2004-03-05T13:59:00',19,0,25.08,353.28
'2004-03-05T13:59:30',19,0,25.08,353.28
'2004-03-05T14:00:00',19,0,25.07,353.28
'2004-03-05T14:00:30',19,0,25.06,353.28
'2004-03-05T14:01:00',19,0,25.06,353.28
'2004-03-05T14:01:30',19,0,25.05,353.28
'2004-03-05T14:02:00',19,0,25.05,353.28
'2004-03-05T14:02:30',19,0,25.04,353.28
'2004-03-05T14:03:00',19,0,25.0354,353.28
'2004-03-05T14:03:30',19,0,25.01,353.28
'2004-03-05T14:04:00',19,0,24.9766,353.28
'2004-03-05T14:04:30',19,0,24.96,353.28
'2004-03-05T14:05:00',19,0,24.9374,353.28
'2004-03-05T14:05:30',19,0,24.957,353.28
'2004-03-05T14:06:00',19,0,24.94,353.28
'2004-03-05T14:06:30',19,0,24.93,353.28
'2004-03-05T14:07:00',19,0,24.92,353.28
'2004-03-05T14:07:30',19,0,24.91,353.28
'2004-03-05T14:08:00',19,0,24.89,353.28
'2004-03-05T14:08:30',19,0,24.88,353.28
'2004-03-05T14:09:00',19,0,24.8688,353.28
'2004-03-05T14:09:30',19,0,24.86,353.28
'2004-03-05T14:10:00',19,0,24.86,353.28
'2004-03-05T14:10:30',19,0,24.85,353.28
'2004-03-05T14:11:00',19,0,24.85,353.28
'2004-03-05T14:11:30',19,0,24.84,353.28
'2004-03-05T14:12:00',19,0,24.83,353.28
'2004-03-05T14:12:30',19,0,24.83,353.28
'2004-03-05T14:13:00',19,0,24.82,353.28
'2004-03-05T14:13:30',19,0,24.82,353.28
'2004-03-05T14:14:00',19,0,24.81,353.28
'2004-03-05T14:14:30',19,0,24.8002,368
'2004-03-05T14:15:00',19,0,24.78,368
'2004-03-05T14:15:30',19,0,24.76,368
'2004-03-05T14:16:00',19,0,24.75,368
'2004-03-05T14:16:30',19,0,24.73,368
'2004-03-05T14:17:00',19,0,24.71,368
'2004-03-05T14:17:30',19,0,24.69,368
'2004-03-05T14:18:00',19,0,24.6728,368
'2004-03-05T14:18:30',19,0,24.5944,368
'2004-03-05T14:19:00',19,0,24.61,360.64
'2004-03-05T14:19:30',19,0,24.6336,353.28
'2004-03-05T14:20:00',19,0,24.6238,368
'2004-03-05T14:20:30',19,0,24.6826,368
'2004-03-05T14:21:00',19,0,24.72,368
'2004-03-05T14:21:30',19,0,24.77,368
'2004-03-05T14:22:00',19,0,24.81,368
'2004-03-05T14:22:30',19,0,24.8492,368
'2004-03-05T14:23:00',19,0,24.84,369.338
'2004-03-05T14:23:30',19,0,24.83,370.676
'2004-03-05T14:24:00',19,0,24.82,372.015
'2004-03-05T14:24:30',19,0,24.81,373.353
'2004-03-05T14:25:00',19,0,24.8,374.691
'2004-03-05T14:25:30',19,0,24.79,376.029
'2004-03-05T14:26:00',19,0,24.77,377.367
'2004-03-05T14:26:30',19,0,24.76,378.706
'2004-03-05T14:27:00',19,0,24.75,380.044
'2004-03-05T14:27:30',19,0,24.74,381.382
'2004-03-05T14:28:00',19,0,24.7316,382.72
'2004-03-05T14:28:30',19,0,24.7414,397.44
'2004-03-05T14:29:00',19,0,24.74,382.72
'2004-03-05T14:29:30',19,0,24.74,368
'2004-03-05T14:30:00',19,0,24.74,353.28
'2004-03-05T14:30:30',19,0,24.7414,338.56
'2004-03-05T14:31:00',19,0,24.74,314.027
'2004-03-05T14:31:30',19,0,24.73,289.493
'2004-03-05T14:32:00',19,0,24.7316,264.96
'2004-03-05T14:32:30',19,0,24.7512,235.52
'2004-03-05T14:33:00',19,0,24.78,250.24
'2004-03-05T14:33:30',19,0,24.8,264.96
'2004-03-05T14:34:00',19,0,24.8296,279.68
'2004-03-05T14:34:30',19,0,24.8,299.307
'2004-03-05T14:35:00',19,0,24.77,318.933
'2004-03-05T14:35:30',19,0,24.75,338.56
'2004-03-05T14:36:00',19,0,24.72,358.187
'2004-03-05T14:36:30',19,0,24.69,377.813
'2004-03-05T14:37:00',19,0,24.663,397.44
'2004-03-05T14:37:30',19,0,24.65,387.136
'2004-03-05T14:38:00',19,0,24.63,376.832
'2004-03-05T14:38:30',19,0,24.62,366.528
'2004-03-05T14:39:00',19,0,24.6,356.224
'2004-03-05T14:39:30',19,0,24.59,345.92
'2004-03-05T14:40:00',19,0,24.57,335.616
'2004-03-05T14:40:30',19,0,24.56,325.312
'2004-03-05T14:41:00',19,0,24.55,315.008
'2004-03-05T14:41:30',19,0,24.53,304.704
'2004-03-05T14:42:00',19,0,24.516,294.4
'2004-03-05T14:42:30',19,0,24.5356,294.4
'2004-03-05T14:43:00',19,0,24.52,279.68
'2004-03-05T14:43:30',19,0,24.5062,264.96
'2004-03-05T14:44:00',19,0,24.49,276
'2004-03-05T14:44:30',19,0,24.48,287.04
'2004-03-05T14:45:00',19,0,24.46,298.08
'2004-03-05T14:45:30',19,0,24.4474,309.12
'2004-03-05T14:46:00',19,0,24.44,353.28
'2004-03-05T14:46:30',19,0,24.4376,397.44
'2004-03-05T14:47:00',19,0,24.4278,397.44
'2004-03-05T14:47:30',19,0,24.3788,368
'2004-03-05T14:48:00',19,0,24.3788,382.72
'2004-03-05T14:48:30',19,0,24.3886,397.44
'2004-03-05T14:49:00',19,0,24.3984,368
'2004-03-05T14:49:30',19,0,24.38,375.36
'2004-03-05T14:50:00',19,0,24.3592,382.72
'2004-03-05T14:50:30',19,0,24.39,397.44
'2004-03-05T14:51:00',19,0,24.418,412.16
'2004-03-05T14:51:30',19,0,24.4376,412.16
'2004-03-05T14:52:00',19,0,24.3788,412.16
'2004-03-05T14:52:30',19,0,24.37,409.216
'2004-03-05T14:53:00',19,0,24.36,406.272
'2004-03-05T14:53:30',19,0,24.34,403.328
'2004-03-05T14:54:00',19,0,24.33,400.384
'2004-03-05T14:54:30',19,0,24.32,397.44
'2004-03-05T14:55:00',19,0,24.36,404.8
'2004-03-05T14:55:30',19,0,24.3984,412.16
'2004-03-05T14:56:00',19,0,24.3396,412.16
'2004-03-05T14:56:30',19,0,24.32,412.16
'2004-03-05T14:57:00',19,0,24.36,412.16
'2004-03-05T14:57:30',19,0,24.4082,412.16
'2004-03-05T14:58:00',19,0,24.41,412.16
'2004-03-05T14:58:30',19,0,24.41,412.16
'2004-03-05T14:59:00',19,0,24.42,412.16
'2004-03-05T14:59:30',19,0,24.418,412.16
'2004-03-05T15:00:00',19,0,24.3298,412.16
'2004-03-05T15:00:30',19,0,24.1926,426.88
'2004-03-05T15:01:00',19,0,24.19,412.16
'2004-03-05T15:01:30',19,0,24.1828,397.44
'2004-03-05T15:02:00',19,0,24.222,368
'2004-03-05T15:02:30',19,0,24.22,353.28
'2004-03-05T15:03:00',19,0,24.22,338.56
'2004-03-05T15:03:30',19,0,24.222,323.84
'2004-03-05T15:04:00',19,0,24.2906,323.84
'2004-03-05T15:04:30',19,0,24.3004,338.56
'2004-03-05T15:05:00',19,0,24.26,358.187
'2004-03-05T15:05:30',19,0,24.22,377.813
'2004-03-05T15:06:00',19,0,24.173,397.44
'2004-03-05T15:06:30',19,0,24.16,345.92
'2004-03-05T15:07:00',19,0,24.1534,294.4
'2004-03-05T15:07:30',19,0,24.19,279.68
'2004-03-05T15:08:00',19,0,24.222,264.96
'2004-03-05T15:08:30',19,0,24.21,279.68
'2004-03-05T15:09:00',19,0,24.2,294.4
'2004-03-05T15:09:30',19,0,24.19,309.12
'2004-03-05T15:10:00',19,0,24.17,323.84
'2004-03-05T15:10:30',19,0,24.1632,338.56
'2004-03-05T15:11:00',19,0,24.1436,397.44
'2004-03-05T15:11:30',19,0,24.1828,397.44
'2004-03-05T15:12:00',19,0,24.19,397.44
'2004-03-05T15:12:30',19,0,24.19,397.44
'2004-03-05T15:13:00',19,0,24.19,397.44
'2004-03-05T15:13:30',19,0,24.1926,397.44
'2004-03-05T15:14:00',19,0,24.2514,397.44
'2004-03-05T15:14:30',19,0,24.3004,412.16
'2004-03-05T15:15:00',19,0,24.32,397.44
'2004-03-05T15:15:30',19,0,24.3298,397.44
'2004-03-05T15:16:00',19,0,24.32,402.347
'2004-03-05T15:16:30',19,0,24.3,407.253
'2004-03-05T15:17:00',19,0,24.2906,412.16
'2004-03-05T15:17:30',19,0,24.32,412.16
'2004-03-05T15:18:00',19,0,24.3396,412.16
'2004-03-05T15:18:30',19,0,24.3788,412.16
'2004-03-05T15:19:00',19,0,24.3494,412.16
'2004-03-05T15:19:30',19,0,24.222,412.16
'2004-03-05T15:20:00',19,0,24.1044,412.16
'2004-03-05T15:20:30',19,0,24.0946,412.16
'2004-03-05T15:21:00',19,0,24.075,412.16
'2004-03-05T15:21:30',19,0,24.026,368
'2004-03-05T15:22:00',19,0,24.0456,397.44
'2004-03-05T15:22:30',19,0,24.1044,412.16
'2004-03-05T15:23:00',19,0,24.1142,412.16
'2004-03-05T15:23:30',19,0,24.1632,412.16
'2004-03-05T15:24:00',19,0,24.2612,412.16
'2004-03-05T15:24:30',19,0,24.271,412.16
'2004-03-05T15:25:00',19,0,24.28,404.8
'2004-03-05T15:25:30',19,0,24.2808,397.44
'2004-03-05T15:26:00',19,0,24.32,397.44
'2004-03-05T15:26:30',19,0,24.3592,397.44
'2004-03-05T15:27:00',19,0,24.32,397.44
'2004-03-05T15:27:30',19,0,24.3592,397.44
'2004-03-05T15:28:00',19,0,24.3788,397.44
'2004-03-05T15:28:30',19,0,24.3298,397.44
'2004-03-05T15:29:00',19,0,24.2808,397.44
'2004-03-05T15:29:30',19,0,24.32,397.44
'2004-03-05T15:30:00',19,0,24.2808,397.44
'2004-03-05T15:30:30',19,0,24.3494,397.44
'2004-03-05T15:31:00',19,0,24.3396,382.72
'2004-03-05T15:31:30',19,0,24.369,382.72
'2004-03-05T15:32:00',19,0,24.32,382.72
'2004-03-05T15:32:30',19,0,24.271,382.72
'2004-03-05T15:33:00',19,0,24.1926,382.72
'2004-03-05T15:33:30',19,0,24.19,382.72
'2004-03-05T15:34:00',19,0,24.1828,382.72
'2004-03-05T15:34:30',19,0,24.17,382.72
'2004-03-05T15:35:00',19,0,24.1632,382.72
'2004-03-05T15:35:30',19,0,24.1828,382.72
'2004-03-05T15:36:00',19,0,24.22,382.72
'2004-03-05T15:36:30',19,0,24.25,382.72
'2004-03-05T15:37:00',19,0,24.28,382.72
'2004-03-05T15:37:30',19,0,24.32,382.72
'2004-03-05T15:38:00',19,0,24.3494,382.72
'2004-03-05T15:38:30',19,0,24.369,382.72
'2004-03-05T15:39:00',19,0,24.3984,382.72
'2004-03-05T15:39:30',19,0,24.4572,382.72
'2004-03-05T15:40:00',19,0,24.4572,382.72
'2004-03-05T15:40:30',19,0,24.4768,382.72
'2004-03-05T15:41:00',19,0,24.467,382.72
'2004-03-05T15:41:30',19,0,24.4964,382.72
'2004-03-05T15:42:00',19,0,24.4768,397.44
'2004-03-05T15:42:30',19,0,24.48,390.08
'2004-03-05T15:43:00',19,0,24.4866,382.72
'2004-03-05T15:43:30',19,0,24.46,348.128
'2004-03-05T15:44:00',19,0,24.44,313.536
'2004-03-05T15:44:30',19,0,24.41,278.944
'2004-03-05T15:45:00',19,0,24.38,244.352
'2004-03-05T15:45:30',19,0,24.3592,209.76
'2004-03-05T15:46:00',19,0,24.33,207.307
'2004-03-05T15:46:30',19,0,24.29,204.853
'2004-03-05T15:47:00',19,0,24.2612,202.4
'2004-03-05T15:47:30',19,0,24.2906,209.76
'2004-03-05T15:48:00',19,0,24.2416,217.12
'2004-03-05T15:48:30',19,0,24.2416,217.12
'2004-03-05T15:49:00',19,0,24.2318,224.48
'2004-03-05T15:49:30',19,0,24.2416,235.52
'2004-03-05T15:50:00',19,0,24.2318,224.48
'2004-03-05T15:50:30',19,0,24.2024,217.12
'2004-03-05T15:51:00',19,0,24.2024,224.48
'2004-03-05T15:51:30',19,0,24.2,230
'2004-03-05T15:52:00',19,0,24.2024,235.52
'2004-03-05T15:52:30',19,0,24.2,246.56
'2004-03-05T15:53:00',19,0,24.19,257.6
'2004-03-05T15:53:30',19,0,24.19,268.64
'2004-03-05T15:54:00',19,0,24.1828,279.68
'2004-03-05T15:54:30',19,0,24.18,287.04
'2004-03-05T15:55:00',19,0,24.1828,294.4
'2004-03-05T15:55:30',19,0,24.1828,323.84
'2004-03-05T15:56:00',19,0,24.1436,382.72
'2004-03-05T15:56:30',19,0,24.13,373.888
'2004-03-05T15:57:00',19,0,24.12,365.056
'2004-03-05T15:57:30',19,0,24.11,356.224
'2004-03-05T15:58:00',19,0,24.1,347.392
'2004-03-05T15:58:30',19,0,24.0848,338.56
'2004-03-05T15:59:00',19,0,24.124,382.72
'2004-03-05T15:59:30',19,0,24.1,397.44
'2004-03-05T16:00:00',19,0,24.075,412.16
'2004-03-05T16:00:30',19,0,24.124,426.88
'2004-03-05T16:01:00',19,0,24.15,419.52
'2004-03-05T16:01:30',19,0,24.173,412.16
'2004-03-05T16:02:00',19,0,24.13,412.16
'2004-03-05T16:02:30',19,0,24.09,412.16
'2004-03-05T16:03:00',19,0,24.0456,412.16
'2004-03-05T16:03:30',19,0,24.07,412.16
'2004-03-05T16:04:00',19,0,24.0848,412.16
'2004-03-05T16:04:30',19,0,24.0946,412.16
'2004-03-05T16:05:00',19,0,24.07,412.16
'2004-03-05T16:05:30',19,0,24.04,412.16
'2004-03-05T16:06:00',19,0,24.0064,412.16
'2004-03-05T16:06:30',19,0,23.9476,397.44
'2004-03-05T16:07:00',19,0,23.9182,397.44
'2004-03-05T16:07:30',19,0,23.977,397.44
'2004-03-05T16:08:00',19,0,23.97,390.08
'2004-03-05T16:08:30',19,0,23.9672,382.72
'2004-03-05T16:09:00',19,0,23.98,382.72
'2004-03-05T16:09:30',19,0,23.9868,382.72
'2004-03-05T16:10:00',19,0,23.9084,382.72
'2004-03-05T16:10:30',19,0,23.928,382.72
'2004-03-05T16:11:00',19,0,23.92,382.72
'2004-03-05T16:11:30',19,0,23.91,382.72
'2004-03-05T16:12:00',19,0,23.9084,382.72
'2004-03-05T16:12:30',19,0,23.88,375.36
'2004-03-05T16:13:00',19,0,23.8496,368
'2004-03-05T16:13:30',19,0,23.85,368
'2004-03-05T16:14:00',19,0,23.85,368
'2004-03-05T16:14:30',19,0,23.8496,368
'2004-03-05T16:15:00',19,0,23.879,368
'2004-03-05T16:15:30',19,0,23.9,368
'2004-03-05T16:16:00',19,0,23.928,368
'2004-03-05T16:16:30',19,0,23.83,368
'2004-03-05T16:17:00',19,0,23.84,375.36
'2004-03-05T16:17:30',19,0,23.8496,382.72
'2004-03-05T16:18:00',19,0,23.8692,368
'2004-03-05T16:18:30',19,0,23.91,368
'2004-03-05T16:19:00',19,0,23.9574,368
'2004-03-05T16:19:30',19,0,23.9966,368
'2004-03-05T16:20:00',19,0,23.9966,368
'2004-03-05T16:20:30',19,0,23.9672,368
'2004-03-05T16:21:00',19,0,23.94,368
'2004-03-05T16:21:30',19,0,23.9084,368
'2004-03-05T16:22:00',19,0,23.89,368
'2004-03-05T16:22:30',19,0,23.86,368
'2004-03-05T16:23:00',19,0,23.8398,368
'2004-03-05T16:23:30',19,0,23.7908,368
'2004-03-05T16:24:00',19,0,23.7712,368
'2004-03-05T16:24:30',19,0,23.7516,368
'2004-03-05T16:25:00',19,0,23.7908,368
'2004-03-05T16:25:30',19,0,23.8,360.64
'2004-03-05T16:26:00',19,0,23.8006,353.28
'2004-03-05T16:26:30',19,0,23.7124,353.28
'2004-03-05T16:27:00',19,0,23.6536,353.28
'2004-03-05T16:27:30',19,0,23.7222,353.28
'2004-03-05T16:28:00',19,0,23.72,350.336
'2004-03-05T16:28:30',19,0,23.71,347.392
'2004-03-05T16:29:00',19,0,23.7,344.448
'2004-03-05T16:29:30',19,0,23.7,341.504
'2004-03-05T16:30:00',19,0,23.6928,338.56
'2004-03-05T16:30:30',19,0,23.634,338.56
'2004-03-05T16:31:00',19,0,23.6438,338.56
'2004-03-05T16:31:30',19,0,23.66,331.2
'2004-03-05T16:32:00',19,0,23.6732,323.84
'2004-03-05T16:32:30',19,0,23.66,323.84
'2004-03-05T16:33:00',19,0,23.65,323.84
'2004-03-05T16:33:30',19,0,23.634,323.84
'2004-03-05T16:34:00',19,0,23.59,323.84
'2004-03-05T16:34:30',19,0,23.5556,323.84
'2004-03-05T16:35:00',19,0,23.56,320.16
'2004-03-06T11:12:30',22,0,26.4172,713.92
'2004-03-06T11:13:00',22,0,26.4172,713.92
'2004-03-06T11:13:30',22,0,26.4172,713.92
'2004-03-06T11:14:00',22,0,26.427,713.92
'2004-03-06T11:14:30',22,0,26.4368,743.36
'2004-03-06T11:15:00',22,0,26.427,713.92
'2004-03-06T11:15:30',22,0,26.4172,713.92
'2004-03-06T11:16:00',22,0,26.4074,713.92
'2004-03-06T11:16:30',22,0,26.4368,743.36
'2004-03-06T11:17:00',22,0,26.4074,713.92
'2004-03-06T11:17:30',22,0,26.4172,713.92
'2004-03-06T11:18:00',22,0,26.427,713.92
'2004-03-06T11:18:30',22,0,26.4368,743.36
'2004-03-06T11:19:00',22,0,26.4368,743.36
'2004-03-06T11:19:30',22,0,26.46,733.547
'2004-03-06T11:20:00',22,0,26.48,723.733
'2004-03-06T11:20:30',22,0,26.4956,713.92
'2004-03-06T11:21:00',22,0,26.4858,713.92
'2004-03-06T11:21:30',22,0,26.4956,713.92
'2004-03-06T11:22:00',22,0,26.5152,713.92
'2004-03-06T11:22:30',22,0,26.5054,713.92
'2004-03-06T11:23:00',22,0,26.4956,743.36
'2004-03-06T11:23:30',22,0,26.53,743.36
'2004-03-06T11:24:00',22,0,26.5544,743.36
'2004-03-06T11:24:30',22,0,26.6426,713.92
'2004-03-06T11:25:00',22,0,26.6426,713.92
'2004-03-06T11:25:30',22,0,26.65,713.92
'2004-03-06T11:26:00',22,0,26.66,713.92
'2004-03-06T11:26:30',22,0,26.672,713.92
'2004-03-06T11:27:00',22,0,26.64,713.92
'2004-03-06T11:27:30',22,0,26.6132,713.92
'2004-03-06T11:28:00',22,0,26.6328,713.92
'2004-03-06T11:28:30',22,0,26.6426,713.92
'2004-03-06T11:29:00',22,0,26.6622,713.92
'2004-03-06T11:29:30',22,0,26.6622,713.92
'2004-03-06T11:30:00',22,0,26.623,713.92
'2004-03-06T11:30:30',22,0,26.623,713.92
'2004-03-06T11:31:00',22,0,26.623,713.92
'2004-03-06T11:31:30',22,0,26.6328,713.92
'2004-03-06T11:32:00',22,0,26.623,713.92
'2004-03-06T11:32:30',22,0,26.6524,713.92
'2004-03-06T11:33:00',22,0,26.6818,713.92
'2004-03-06T11:33:30',22,0,26.721,684.48
'2004-03-06T11:34:00',22,0,26.721,684.48
'2004-03-06T11:34:30',22,0,26.69,684.48
'2004-03-06T11:35:00',22,0,26.6622,684.48
'2004-03-06T11:35:30',22,0,26.6818,713.92
'2004-03-06T11:36:00',22,0,26.7112,713.92
'2004-03-06T11:36:30',22,0,26.7308,713.92
'2004-03-06T11:37:00',22,0,26.7504,684.48
'2004-03-06T11:37:30',22,0,26.7504,684.48
'2004-03-06T11:38:00',22,0,26.77,684.48
'2004-03-06T11:38:30',22,0,26.77,655.04
'2004-03-06T11:39:00',22,0,26.7504,655.04
'2004-03-06T11:39:30',22,0,26.7602,655.04
'2004-03-06T11:40:00',22,0,26.77,655.04
'2004-03-06T11:40:30',22,0,26.77,684.48
'2004-03-06T11:41:00',22,0,26.77,684.48
'2004-03-06T11:41:30',22,0,26.7896,684.48
'2004-03-06T11:42:00',22,0,26.78,699.2
'2004-03-06T11:42:30',22,0,26.7798,713.92
'2004-03-06T11:43:00',22,0,26.819,713.92
'2004-03-06T11:43:30',22,0,26.8288,713.92
'2004-03-06T11:44:00',22,0,26.8288,684.48
'2004-03-06T11:44:30',22,0,26.85,699.2
'2004-03-06T11:45:00',22,0,26.868,713.92
'2004-03-06T11:45:30',22,0,26.8876,713.92
'2004-03-06T11:46:00',22,0,26.9072,684.48
'2004-03-06T11:46:30',22,0,26.91,684.48
'2004-03-06T11:47:00',22,0,26.9072,684.48
'2004-03-06T11:47:30',22,0,26.9268,684.48
'2004-03-06T11:48:00',22,0,26.9464,713.92
'2004-03-06T11:48:30',22,0,26.9464,713.92
'2004-03-06T11:49:00',22,0,26.9366,684.48
'2004-03-06T11:49:30',22,0,26.9366,684.48
'2004-03-06T11:50:00',22,0,26.9366,684.48
'2004-03-06T11:50:30',22,0,26.9366,684.48
'2004-03-06T11:51:00',22,0,26.9464,684.48
'2004-03-06T11:51:30',22,0,26.9464,684.48
'2004-03-06T11:52:00',22,0,26.9464,684.48
'2004-03-06T11:52:30',22,0,26.9268,684.48
'2004-03-06T11:53:00',22,0,26.91,684.48
'2004-03-06T11:53:30',22,0,26.8974,684.48
'2004-03-06T11:54:00',22,0,26.8582,684.48
'2004-03-06T11:54:30',22,0,26.868,684.48
'2004-03-06T11:55:00',22,0,26.8974,684.48
'2004-03-06T11:55:30',22,0,26.89,684.48
'2004-03-06T11:56:00',22,0,26.8876,684.48
'2004-03-06T11:56:30',22,0,26.8974,684.48
'2004-03-06T11:57:00',22,0,26.8974,713.92
'2004-03-06T11:57:30',22,0,26.9072,684.48
'2004-03-06T11:58:00',22,0,26.9268,684.48
'2004-03-06T11:58:30',22,0,26.917,684.48
'2004-03-06T11:59:00',22,0,26.9268,684.48
'2004-03-06T11:59:30',22,0,26.9464,684.48
'2004-03-06T12:00:00',22,0,26.966,684.48
'2004-03-06T12:00:30',22,0,26.966,684.48
'2004-03-06T12:01:00',22,0,26.966,684.48
'2004-03-06T12:01:30',22,0,26.966,713.92
'2004-03-06T12:02:00',22,0,26.9954,713.92
'2004-03-06T12:02:30',22,0,27.0052,713.92
'2004-03-06T12:03:00',22,0,27.0248,713.92
'2004-03-06T12:03:30',22,0,27.015,684.48
'2004-03-06T12:04:00',22,0,26.9856,684.48
'2004-03-06T12:04:30',22,0,26.966,684.48
'2004-03-06T12:05:00',22,0,26.9072,684.48
'2004-03-06T12:05:30',22,0,26.868,684.48
'2004-03-06T12:06:00',22,0,26.9072,684.48
'2004-03-06T12:06:30',22,0,26.91,691.84
'2004-03-06T12:07:00',22,0,26.91,699.2
'2004-03-06T12:07:30',22,0,26.91,706.56
'2004-03-06T12:08:00',22,0,26.9072,713.92
'2004-03-06T12:08:30',22,0,26.917,713.92
'2004-03-06T12:09:00',22,0,26.917,713.92
'2004-03-06T12:09:30',22,0,26.8876,713.92
'2004-03-06T12:10:00',22,0,26.868,713.92
'2004-03-06T12:10:30',22,0,26.8778,713.92
'2004-03-06T12:11:00',22,0,26.8582,713.92
'2004-03-06T12:11:30',22,0,26.868,713.92
'2004-03-06T12:12:00',22,0,26.86,713.92
'2004-03-06T12:12:30',22,0,26.8484,713.92
'2004-03-06T12:13:00',22,0,26.8288,713.92
'2004-03-06T12:13:30',22,0,26.8288,713.92
'2004-03-06T12:14:00',22,0,26.8288,713.92
'2004-03-06T12:14:30',22,0,26.8582,713.92
'2004-03-06T12:15:00',22,0,26.868,713.92
'2004-03-06T12:15:30',22,0,26.868,713.92
'2004-03-06T12:16:00',22,0,26.8974,713.92
'2004-03-06T12:16:30',22,0,26.9072,684.48
'2004-03-06T12:17:00',22,0,26.9562,713.92
'2004-03-06T12:17:30',22,0,26.9464,713.92
'2004-03-06T12:18:00',22,0,26.9464,684.48
'2004-03-06T12:18:30',22,0,26.966,713.92
'2004-03-06T12:19:00',22,0,26.9562,713.92
'2004-03-06T12:19:30',22,0,26.9562,684.48
'2004-03-06T12:20:00',22,0,26.9758,713.92
'2004-03-06T12:20:30',22,0,27.0444,713.92
'2004-03-06T12:21:00',22,0,27.0542,713.92
'2004-03-06T12:21:30',22,0,27.0052,713.92
